Time (ms),Spikeling Vm (mV),Stimulus (%),Total Current Input (a.u.),Synapse 1 Vm (mV),Synapse 1 Input (a.u.),Synapse 2 Vm (mV),Synapse 2 Input (a.u.),Trigger
4.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
5.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
5.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
5.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
5.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
5.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
5.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
5.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
5.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
5.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
5.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
6.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
6.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
6.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
6.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
6.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
6.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
6.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
6.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
6.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
6.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
7.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
7.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
7.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
7.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
7.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
7.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
7.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
7.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
7.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
7.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
8.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
8.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
8.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
8.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
8.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
8.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
8.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
8.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
8.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
8.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
9.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
9.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
9.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
9.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
9.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
9.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
9.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
9.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
9.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
9.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
10.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
10.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
10.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
10.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
10.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
10.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
10.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
10.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
10.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
10.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
11.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
11.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
11.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
11.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
11.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
11.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
11.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
11.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
11.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
11.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
12.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
12.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
12.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
12.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
12.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
12.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
12.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
12.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
12.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
12.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
13.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
13.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
13.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
13.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
13.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
13.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
13.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
13.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
13.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
13.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
14.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
14.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
14.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
14.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
14.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
14.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
14.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
14.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
14.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
14.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
15.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
15.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
15.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
15.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
15.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
15.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
15.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
15.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
15.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
15.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
16.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
16.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
16.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
16.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
16.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
16.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
16.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
16.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
16.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
16.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
17.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
17.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
17.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
17.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
17.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
17.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
17.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
17.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
17.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
17.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
18.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
18.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
18.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
18.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
18.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
18.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
18.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
18.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
18.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
18.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
19.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
19.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
19.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
19.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
19.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
19.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
19.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
19.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
19.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
19.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
20.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
20.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
20.2,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
20.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
20.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
20.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
20.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
20.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
20.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
20.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
21.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
21.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
21.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
21.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
21.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
21.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
21.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
21.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
21.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
21.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
22.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
22.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
22.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
22.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
22.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
22.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
22.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
22.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
22.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
22.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
23.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
23.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
23.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
23.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
23.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
23.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
23.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
23.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
23.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
23.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
24.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
24.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
24.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
24.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
24.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
24.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
24.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
24.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
24.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
24.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
25.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
25.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
25.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
25.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
25.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
25.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
25.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
25.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
25.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
25.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
26.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
26.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
26.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
26.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
26.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
26.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
26.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
26.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
26.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
26.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
27.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
27.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
27.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
27.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
27.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
27.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
27.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
27.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
27.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
27.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
28.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
28.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
28.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
28.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
28.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
28.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
28.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
28.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
28.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
28.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
29.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
29.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
29.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
29.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
29.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
29.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
29.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
29.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
29.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
29.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
30.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
30.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
30.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
30.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
30.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
30.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
30.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
30.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
30.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
30.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
31.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
31.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
31.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
31.3,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
31.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
31.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
31.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
31.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
31.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
31.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
32.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
32.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
32.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
32.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
32.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
32.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
32.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
32.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
32.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
32.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
33.0,-70.0,-70.0,0.0,-115.0,0.0,-116.0,0.0,0.0
33.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
33.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
33.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
33.4,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
33.5,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
33.6,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
33.7,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
33.8,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
33.9,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
34.0,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
34.1,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
34.2,-70.0,-70.0,0.0,-115.0,0.0,-115.0,0.0,0.0
34.3,-70.0,-70.0,0.0,-116.0,0.0,-116.0,0.0,0.0
